date,stem,band,kind,width,points,invest,ret
2025-09-28,2025-09-28_中山12R_外房S,3倍以上,ワイド,4,6,600,0
2025-09-28,2025-09-28_中山12R_外房S,3倍以上,ワイド,5,10,1000,0
2025-09-28,2025-09-28_中山12R_外房S,3倍以上,ワイド,6,15,1500,0
2025-09-28,2025-09-28_中山12R_外房S,3倍以上,馬連,3,3,300,0
2025-09-28,2025-09-28_中山12R_外房S,3倍以上,馬連,4,6,600,0
2025-09-28,2025-09-28_中山12R_外房S,3倍以上,馬連,5,10,1000,0
2025-09-28,2025-09-28_中山12R_外房S,3倍以上,馬連,6,15,1500,0
2025-09-28,2025-09-28_阪神09R_兵庫特別,1倍台,ワイド,3,3,300,0
2025-09-28,2025-09-28_阪神09R_兵庫特別,1倍台,ワイド,4,6,600,0
2025-09-28,2025-09-28_阪神09R_兵庫特別,1倍台,ワイド,5,10,1000,0
2025-09-28,2025-09-28_阪神09R_兵庫特別,1倍台,ワイド,6,15,1500,290
2025-09-28,2025-09-28_阪神09R_兵庫特別,1倍台,馬連,3,3,300,0
2025-09-28,2025-09-28_阪神09R_兵庫特別,1倍台,馬連,4,6,600,0
2025-09-28,2025-09-28_阪神09R_兵庫特別,1倍台,馬連,5,10,1000,0
2025-09-28,2025-09-28_阪神09R_兵庫特別,1倍台,馬連,6,15,1500,0
2025-09-28,2025-09-28_阪神10R_堺S,3倍以上,ワイド,3,3,300,740
2025-09-28,2025-09-28_阪神10R_堺S,3倍以上,ワイド,4,6,600,1830
2025-09-28,2025-09-28_阪神10R_堺S,3倍以上,ワイド,5,10,1000,1830
2025-09-28,2025-09-28_阪神10R_堺S,3倍以上,ワイド,6,15,1500,1830
2025-09-28,2025-09-28_阪神10R_堺S,3倍以上,馬連,3,3,300,0
2025-09-28,2025-09-28_阪神10R_堺S,3倍以上,馬連,4,6,600,990
2025-09-28,2025-09-28_阪神10R_堺S,3倍以上,馬連,5,10,1000,990
2025-09-28,2025-09-28_阪神10R_堺S,3倍以上,馬連,6,15,1500,990
2025-09-28,2025-09-28_阪神11R_ポートアイランドS,3倍以上,ワイド,3,3,300,0
2025-09-28,2025-09-28_阪神11R_ポートアイランドS,3倍以上,ワイド,4,6,600,0
2025-09-28,2025-09-28_阪神11R_ポートアイランドS,3倍以上,ワイド,5,10,1000,0
2025-09-28,2025-09-28_阪神11R_ポートアイランドS,3倍以上,ワイド,6,15,1500,0
2025-09-28,2025-09-28_阪神11R_ポートアイランドS,3倍以上,馬連,3,3,300,0
2025-09-28,2025-09-28_阪神11R_ポートアイランドS,3倍以上,馬連,4,6,600,0
2025-09-28,2025-09-28_阪神11R_ポートアイランドS,3倍以上,馬連,5,10,1000,0
2025-09-28,2025-09-28_阪神11R_ポートアイランドS,3倍以上,馬連,6,15,1500,0
2025-09-28,2025-09-28_阪神12R_3歳以上2勝クラス,2倍台,ワイド,3,3,300,0
2025-09-28,2025-09-28_阪神12R_3歳以上2勝クラス,2倍台,ワイド,4,6,600,290
2025-09-28,2025-09-28_阪神12R_3歳以上2勝クラス,2倍台,ワイド,5,10,1000,290
2025-09-28,2025-09-28_阪神12R_3歳以上2勝クラス,2倍台,ワイド,6,15,1500,1450
2025-09-28,2025-09-28_阪神12R_3歳以上2勝クラス,2倍台,馬連,3,3,300,0
2025-09-28,2025-09-28_阪神12R_3歳以上2勝クラス,2倍台,馬連,4,6,600,600
2025-09-28,2025-09-28_阪神12R_3歳以上2勝クラス,2倍台,馬連,5,10,1000,600
2025-09-28,2025-09-28_阪神12R_3歳以上2勝クラス,2倍台,馬連,6,15,1500,600
2025-10-04,2025-10-04_京都09R_りんどう賞,2倍台,ワイド,3,3,300,0
2025-10-04,2025-10-04_京都09R_りんどう賞,2倍台,ワイド,4,6,600,0
2025-10-04,2025-10-04_京都09R_りんどう賞,2倍台,ワイド,5,10,1000,0
2025-10-04,2025-10-04_京都09R_りんどう賞,2倍台,ワイド,6,15,1500,0
2025-10-04,2025-10-04_京都09R_りんどう賞,2倍台,馬連,3,3,300,0
2025-10-04,2025-10-04_京都09R_りんどう賞,2倍台,馬連,4,6,600,0
2025-10-04,2025-10-04_京都09R_りんどう賞,2倍台,馬連,5,10,1000,0
2025-10-04,2025-10-04_京都09R_りんどう賞,2倍台,馬連,6,15,1500,0
2025-10-04,2025-10-04_京都10R_大山崎S,3倍以上,ワイド,3,3,300,0
2025-10-04,2025-10-04_京都10R_大山崎S,3倍以上,ワイド,4,6,600,460
2025-10-04,2025-10-04_京都10R_大山崎S,3倍以上,ワイド,5,10,1000,460
2025-10-04,2025-10-04_京都10R_大山崎S,3倍以上,ワイド,6,15,1500,460
2025-10-04,2025-10-04_京都10R_大山崎S,3倍以上,馬連,3,3,300,0
2025-10-04,2025-10-04_京都10R_大山崎S,3倍以上,馬連,4,6,600,0
2025-10-04,2025-10-04_京都10R_大山崎S,3倍以上,馬連,5,10,1000,0
2025-10-04,2025-10-04_京都10R_大山崎S,3倍以上,馬連,6,15,1500,0
2025-10-04,2025-10-04_京都11R_オパールS,3倍以上,ワイド,3,3,300,0
2025-10-04,2025-10-04_京都11R_オパールS,3倍以上,ワイド,4,6,600,0
2025-10-04,2025-10-04_京都11R_オパールS,3倍以上,ワイド,5,10,1000,0
2025-10-04,2025-10-04_京都11R_オパールS,3倍以上,ワイド,6,15,1500,0
2025-10-04,2025-10-04_京都11R_オパールS,3倍以上,馬連,3,3,300,0
2025-10-04,2025-10-04_京都11R_オパールS,3倍以上,馬連,4,6,600,0
2025-10-04,2025-10-04_京都11R_オパールS,3倍以上,馬連,5,10,1000,0
2025-10-04,2025-10-04_京都11R_オパールS,3倍以上,馬連,6,15,1500,0
2025-10-04,2025-10-04_京都12R_3歳以上2勝クラス,1倍台,ワイド,3,3,300,1670
2025-10-04,2025-10-04_京都12R_3歳以上2勝クラス,1倍台,ワイド,4,6,600,1670
2025-10-04,2025-10-04_京都12R_3歳以上2勝クラス,1倍台,ワイド,5,10,1000,1670
2025-10-04,2025-10-04_京都12R_3歳以上2勝クラス,1倍台,ワイド,6,15,1500,1670
2025-10-04,2025-10-04_京都12R_3歳以上2勝クラス,1倍台,馬連,3,3,300,430
2025-10-04,2025-10-04_京都12R_3歳以上2勝クラス,1倍台,馬連,4,6,600,430
2025-10-04,2025-10-04_京都12R_3歳以上2勝クラス,1倍台,馬連,5,10,1000,430
2025-10-04,2025-10-04_京都12R_3歳以上2勝クラス,1倍台,馬連,6,15,1500,430
2025-10-04,2025-10-04_東京09R_八ケ岳特別,1倍台,ワイド,3,3,300,0
2025-10-04,2025-10-04_東京09R_八ケ岳特別,1倍台,ワイド,4,6,600,0
2025-10-04,2025-10-04_東京09R_八ケ岳特別,1倍台,ワイド,5,10,1000,0
2025-10-04,2025-10-04_東京09R_八ケ岳特別,1倍台,ワイド,6,15,1500,0
2025-10-04,2025-10-04_東京09R_八ケ岳特別,1倍台,馬連,3,3,300,0
2025-10-04,2025-10-04_東京09R_八ケ岳特別,1倍台,馬連,4,6,600,0
2025-10-04,2025-10-04_東京09R_八ケ岳特別,1倍台,馬連,5,10,1000,0
2025-10-04,2025-10-04_東京09R_八ケ岳特別,1倍台,馬連,6,15,1500,0
2025-10-04,2025-10-04_東京10R_白秋S,3倍以上,ワイド,3,3,300,0
2025-10-04,2025-10-04_東京10R_白秋S,3倍以上,ワイド,4,6,600,0
2025-10-04,2025-10-04_東京10R_白秋S,3倍以上,ワイド,5,10,1000,0
2025-10-04,2025-10-04_東京10R_白秋S,3倍以上,ワイド,6,15,1500,0
2025-10-04,2025-10-04_東京10R_白秋S,3倍以上,馬連,3,3,300,0
2025-10-04,2025-10-04_東京10R_白秋S,3倍以上,馬連,4,6,600,0
2025-10-04,2025-10-04_東京10R_白秋S,3倍以上,馬連,5,10,1000,0
2025-10-04,2025-10-04_東京10R_白秋S,3倍以上,馬連,6,15,1500,0
2025-10-04,2025-10-04_東京11R_グリーンチャンネルC,2倍台,ワイド,3,3,300,0
2025-10-04,2025-10-04_東京11R_グリーンチャンネルC,2倍台,ワイド,4,6,600,0
2025-10-04,2025-10-04_東京11R_グリーンチャンネルC,2倍台,ワイド,5,10,1000,920
2025-10-04,2025-10-04_東京11R_グリーンチャンネルC,2倍台,ワイド,6,15,1500,920
2025-10-04,2025-10-04_東京11R_グリーンチャンネルC,2倍台,馬連,3,3,300,0
2025-10-04,2025-10-04_東京11R_グリーンチャンネルC,2倍台,馬連,4,6,600,0
2025-10-04,2025-10-04_東京11R_グリーンチャンネルC,2倍台,馬連,5,10,1000,2150
2025-10-04,2025-10-04_東京11R_グリーンチャンネルC,2倍台,馬連,6,15,1500,2150
2025-10-04,2025-10-04_東京12R_3歳以上2勝クラス,3倍以上,ワイド,3,3,300,0
2025-10-04,2025-10-04_東京12R_3歳以上2勝クラス,3倍以上,ワイド,4,6,600,0
2025-10-04,2025-10-04_東京12R_3歳以上2勝クラス,3倍以上,ワイド,5,10,1000,930
2025-10-04,2025-10-04_東京12R_3歳以上2勝クラス,3倍以上,ワイド,6,15,1500,930
2025-10-04,2025-10-04_東京12R_3歳以上2勝クラス,3倍以上,馬連,3,3,300,0
2025-10-04,2025-10-04_東京12R_3歳以上2勝クラス,3倍以上,馬連,4,6,600,0
2025-10-04,2025-10-04_東京12R_3歳以上2勝クラス,3倍以上,馬連,5,10,1000,2680
2025-10-04,2025-10-04_東京12R_3歳以上2勝クラス,3倍以上,馬連,6,15,1500,2680
2025-10-05,2025-10-05_京都09R_大原S,2倍台,ワイド,3,3,300,500
2025-10-05,2025-10-05_京都09R_大原S,2倍台,ワイド,4,6,600,500
2025-10-05,2025-10-05_京都09R_大原S,2倍台,ワイド,5,10,1000,500
2025-10-05,2025-10-05_京都09R_大原S,2倍台,ワイド,6,15,1500,2200
2025-10-05,2025-10-05_京都09R_大原S,2倍台,馬連,3,3,300,1740
2025-10-05,2025-10-05_京都09R_大原S,2倍台,馬連,4,6,600,1740
2025-10-05,2025-10-05_京都09R_大原S,2倍台,馬連,5,10,1000,1740
2025-10-05,2025-10-05_京都09R_大原S,2倍台,馬連,6,15,1500,1740
2025-10-05,2025-10-05_京都10R_藤森S,1倍台,ワイド,3,3,300,0
2025-10-05,2025-10-05_京都10R_藤森S,1倍台,ワイド,4,6,600,0
2025-10-05,2025-10-05_京都10R_藤森S,1倍台,ワイド,5,10,1000,0
2025-10-05,2025-10-05_京都10R_藤森S,1倍台,ワイド,6,15,1500,0
2025-10-05,2025-10-05_京都10R_藤森S,1倍台,馬連,3,3,300,0
2025-10-05,2025-10-05_京都10R_藤森S,1倍台,馬連,4,6,600,0
2025-10-05,2025-10-05_京都10R_藤森S,1倍台,馬連,5,10,1000,0
2025-10-05,2025-10-05_京都10R_藤森S,1倍台,馬連,6,15,1500,0
2025-10-05,2025-10-05_京都11R_京都大賞典,3倍以上,ワイド,3,3,300,0
2025-10-05,2025-10-05_京都11R_京都大賞典,3倍以上,ワイド,4,6,600,0
2025-10-05,2025-10-05_京都11R_京都大賞典,3倍以上,ワイド,5,10,1000,0
2025-10-05,2025-10-05_京都11R_京都大賞典,3倍以上,ワイド,6,15,1500,1280
2025-10-05,2025-10-05_京都11R_京都大賞典,3倍以上,馬連,3,3,300,0
2025-10-05,2025-10-05_京都11R_京都大賞典,3倍以上,馬連,4,6,600,0
2025-10-05,2025-10-05_京都11R_京都大賞典,3倍以上,馬連,5,10,1000,0
2025-10-05,2025-10-05_京都11R_京都大賞典,3倍以上,馬連,6,15,1500,3690
2025-10-05,2025-10-05_京都12R_3歳以上2勝クラス,3倍以上,ワイド,3,3,300,0
2025-10-05,2025-10-05_京都12R_3歳以上2勝クラス,3倍以上,ワイド,4,6,600,0
2025-10-05,2025-10-05_京都12R_3歳以上2勝クラス,3倍以上,ワイド,5,10,1000,0
2025-10-05,2025-10-05_京都12R_3歳以上2勝クラス,3倍以上,ワイド,6,15,1500,0
2025-10-05,2025-10-05_京都12R_3歳以上2勝クラス,3倍以上,馬連,3,3,300,0
2025-10-05,2025-10-05_京都12R_3歳以上2勝クラス,3倍以上,馬連,4,6,600,0
2025-10-05,2025-10-05_京都12R_3歳以上2勝クラス,3倍以上,馬連,5,10,1000,0
2025-10-05,2025-10-05_京都12R_3歳以上2勝クラス,3倍以上,馬連,6,15,1500,0
2025-10-05,2025-10-05_東京09R_tvk賞,3倍以上,ワイド,3,3,300,0
2025-10-05,2025-10-05_東京09R_tvk賞,3倍以上,ワイド,4,6,600,0
2025-10-05,2025-10-05_東京09R_tvk賞,3倍以上,ワイド,5,10,1000,0
2025-10-05,2025-10-05_東京09R_tvk賞,3倍以上,ワイド,6,15,1500,0
2025-10-05,2025-10-05_東京09R_tvk賞,3倍以上,馬連,3,3,300,0
2025-10-05,2025-10-05_東京09R_tvk賞,3倍以上,馬連,4,6,600,0
2025-10-05,2025-10-05_東京09R_tvk賞,3倍以上,馬連,5,10,1000,0
2025-10-05,2025-10-05_東京09R_tvk賞,3倍以上,馬連,6,15,1500,0
2025-10-05,2025-10-05_東京10R_赤富士S,3倍以上,ワイド,3,3,300,0
2025-10-05,2025-10-05_東京10R_赤富士S,3倍以上,ワイド,4,6,600,0
2025-10-05,2025-10-05_東京10R_赤富士S,3倍以上,ワイド,5,10,1000,770
2025-10-05,2025-10-05_東京10R_赤富士S,3倍以上,ワイド,6,15,1500,770
2025-10-05,2025-10-05_東京10R_赤富士S,3倍以上,馬連,3,3,300,0
2025-10-05,2025-10-05_東京10R_赤富士S,3倍以上,馬連,4,6,600,0
2025-10-05,2025-10-05_東京10R_赤富士S,3倍以上,馬連,5,10,1000,0
2025-10-05,2025-10-05_東京10R_赤富士S,3倍以上,馬連,6,15,1500,0
2025-10-05,2025-10-05_東京11R_毎日王冠,2倍台,ワイド,3,3,300,0
2025-10-05,2025-10-05_東京11R_毎日王冠,2倍台,ワイド,4,6,600,0
2025-10-05,2025-10-05_東京11R_毎日王冠,2倍台,ワイド,5,10,1000,240
2025-10-05,2025-10-05_東京11R_毎日王冠,2倍台,ワイド,6,15,1500,1250
2025-10-05,2025-10-05_東京11R_毎日王冠,2倍台,馬連,3,3,300,0
2025-10-05,2025-10-05_東京11R_毎日王冠,2倍台,馬連,4,6,600,0
2025-10-05,2025-10-05_東京11R_毎日王冠,2倍台,馬連,5,10,1000,0
2025-10-05,2025-10-05_東京11R_毎日王冠,2倍台,馬連,6,15,1500,1850
2025-10-05,2025-10-05_東京12R_3歳以上2勝クラス,1倍台,ワイド,3,3,300,290
2025-10-05,2025-10-05_東京12R_3歳以上2勝クラス,1倍台,ワイド,4,6,600,290
2025-10-05,2025-10-05_東京12R_3歳以上2勝クラス,1倍台,ワイド,5,10,1000,290
2025-10-05,2025-10-05_東京12R_3歳以上2勝クラス,1倍台,ワイド,6,15,1500,290
2025-10-05,2025-10-05_東京12R_3歳以上2勝クラス,1倍台,馬連,3,3,300,520
2025-10-05,2025-10-05_東京12R_3歳以上2勝クラス,1倍台,馬連,4,6,600,520
2025-10-05,2025-10-05_東京12R_3歳以上2勝クラス,1倍台,馬連,5,10,1000,520
2025-10-05,2025-10-05_東京12R_3歳以上2勝クラス,1倍台,馬連,6,15,1500,520
2025-10-11,2025-10-11_京都09R_3歳以上1勝クラス,2倍台,ワイド,3,3,300,220
2025-10-11,2025-10-11_京都09R_3歳以上1勝クラス,2倍台,ワイド,4,6,600,710
2025-10-11,2025-10-11_京都09R_3歳以上1勝クラス,2倍台,ワイド,5,10,1000,710
2025-10-11,2025-10-11_京都09R_3歳以上1勝クラス,2倍台,ワイド,6,15,1500,710
2025-10-11,2025-10-11_京都09R_3歳以上1勝クラス,2倍台,馬連,3,3,300,530
2025-10-11,2025-10-11_京都09R_3歳以上1勝クラス,2倍台,馬連,4,6,600,530
2025-10-11,2025-10-11_京都09R_3歳以上1勝クラス,2倍台,馬連,5,10,1000,530
2025-10-11,2025-10-11_京都09R_3歳以上1勝クラス,2倍台,馬連,6,15,1500,530
2025-10-11,2025-10-11_京都10R_宇治川特別,1倍台,ワイド,3,3,300,0
2025-10-11,2025-10-11_京都10R_宇治川特別,1倍台,ワイド,4,6,600,0
2025-10-11,2025-10-11_京都10R_宇治川特別,1倍台,ワイド,5,10,1000,0
2025-10-11,2025-10-11_京都10R_宇治川特別,1倍台,ワイド,6,15,1500,170
2025-10-11,2025-10-11_京都10R_宇治川特別,1倍台,馬連,3,3,300,0
2025-10-11,2025-10-11_京都10R_宇治川特別,1倍台,馬連,4,6,600,0
2025-10-11,2025-10-11_京都10R_宇治川特別,1倍台,馬連,5,10,1000,0
2025-10-11,2025-10-11_京都10R_宇治川特別,1倍台,馬連,6,15,1500,0
2025-10-11,2025-10-11_京都11R_御陵S,3倍以上,ワイド,3,3,300,0
2025-10-11,2025-10-11_京都11R_御陵S,3倍以上,ワイド,4,6,600,0
2025-10-11,2025-10-11_京都11R_御陵S,3倍以上,ワイド,5,10,1000,0
2025-10-11,2025-10-11_京都11R_御陵S,3倍以上,ワイド,6,15,1500,500
2025-10-11,2025-10-11_京都11R_御陵S,3倍以上,馬連,3,3,300,0
2025-10-11,2025-10-11_京都11R_御陵S,3倍以上,馬連,4,6,600,0
2025-10-11,2025-10-11_京都11R_御陵S,3倍以上,馬連,5,10,1000,0
2025-10-11,2025-10-11_京都11R_御陵S,3倍以上,馬連,6,15,1500,0
2025-10-11,2025-10-11_京都12R_3歳以上1勝クラス,2倍台,ワイド,3,3,300,390
2025-10-11,2025-10-11_京都12R_3歳以上1勝クラス,2倍台,ワイド,4,6,600,390
2025-10-11,2025-10-11_京都12R_3歳以上1勝クラス,2倍台,ワイド,5,10,1000,390
2025-10-11,2025-10-11_京都12R_3歳以上1勝クラス,2倍台,ワイド,6,15,1500,3900
2025-10-11,2025-10-11_京都12R_3歳以上1勝クラス,2倍台,馬連,3,3,300,870
2025-10-11,2025-10-11_京都12R_3歳以上1勝クラス,2倍台,馬連,4,6,600,870
2025-10-11,2025-10-11_京都12R_3歳以上1勝クラス,2倍台,馬連,5,10,1000,870
2025-10-11,2025-10-11_京都12R_3歳以上1勝クラス,2倍台,馬連,6,15,1500,870
2025-10-11,2025-10-11_東京09R_陣馬特別,1倍台,ワイド,3,3,300,0
2025-10-11,2025-10-11_東京09R_陣馬特別,1倍台,ワイド,4,6,600,260
2025-10-11,2025-10-11_東京09R_陣馬特別,1倍台,ワイド,5,10,1000,260
2025-10-11,2025-10-11_東京09R_陣馬特別,1倍台,ワイド,6,15,1500,1110
2025-10-11,2025-10-11_東京09R_陣馬特別,1倍台,馬連,3,3,300,0
2025-10-11,2025-10-11_東京09R_陣馬特別,1倍台,馬連,4,6,600,0
2025-10-11,2025-10-11_東京09R_陣馬特別,1倍台,馬連,5,10,1000,0
2025-10-11,2025-10-11_東京09R_陣馬特別,1倍台,馬連,6,15,1500,2250
2025-10-11,2025-10-11_東京10R_東村山特別,1倍台,ワイド,3,3,300,0
2025-10-11,2025-10-11_東京10R_東村山特別,1倍台,ワイド,4,6,600,0
2025-10-11,2025-10-11_東京10R_東村山特別,1倍台,ワイド,5,10,1000,3850
2025-10-11,2025-10-11_東京10R_東村山特別,1倍台,ワイド,6,15,1500,3850
2025-10-11,2025-10-11_東京10R_東村山特別,1倍台,馬連,3,3,300,0
2025-10-11,2025-10-11_東京10R_東村山特別,1倍台,馬連,4,6,600,0
2025-10-11,2025-10-11_東京10R_東村山特別,1倍台,馬連,5,10,1000,0
2025-10-11,2025-10-11_東京10R_東村山特別,1倍台,馬連,6,15,1500,0
2025-10-11,2025-10-11_東京11R_サウジアラビアRC,1倍台,ワイド,3,3,300,1000
2025-10-11,2025-10-11_東京11R_サウジアラビアRC,1倍台,ワイド,4,6,600,1000
2025-10-11,2025-10-11_東京11R_サウジアラビアRC,1倍台,ワイド,5,10,1000,2550
2025-10-11,2025-10-11_東京11R_サウジアラビアRC,1倍台,ワイド,6,15,1500,2550
2025-10-11,2025-10-11_東京11R_サウジアラビアRC,1倍台,馬連,3,3,300,0
2025-10-11,2025-10-11_東京11R_サウジアラビアRC,1倍台,馬連,4,6,600,0
2025-10-11,2025-10-11_東京11R_サウジアラビアRC,1倍台,馬連,5,10,1000,8690
2025-10-11,2025-10-11_東京11R_サウジアラビアRC,1倍台,馬連,6,15,1500,8690
2025-10-11,2025-10-11_東京12R_3歳以上1勝クラス,3倍以上,ワイド,3,3,300,0
2025-10-11,2025-10-11_東京12R_3歳以上1勝クラス,3倍以上,ワイド,4,6,600,0
2025-10-11,2025-10-11_東京12R_3歳以上1勝クラス,3倍以上,ワイド,5,10,1000,0
2025-10-11,2025-10-11_東京12R_3歳以上1勝クラス,3倍以上,ワイド,6,15,1500,0
2025-10-11,2025-10-11_東京12R_3歳以上1勝クラス,3倍以上,馬連,3,3,300,0
2025-10-11,2025-10-11_東京12R_3歳以上1勝クラス,3倍以上,馬連,4,6,600,0
2025-10-11,2025-10-11_東京12R_3歳以上1勝クラス,3倍以上,馬連,5,10,1000,0
2025-10-11,2025-10-11_東京12R_3歳以上1勝クラス,3倍以上,馬連,6,15,1500,0
2025-10-12,2025-10-12_京都09R_円山特別,2倍台,ワイド,3,3,300,0
2025-10-12,2025-10-12_京都09R_円山特別,2倍台,ワイド,4,6,600,0
2025-10-12,2025-10-12_京都09R_円山特別,2倍台,ワイド,5,10,1000,210
2025-10-12,2025-10-12_京都09R_円山特別,2倍台,ワイド,6,15,1500,210
2025-10-12,2025-10-12_京都09R_円山特別,2倍台,馬連,3,3,300,0
2025-10-12,2025-10-12_京都09R_円山特別,2倍台,馬連,4,6,600,0
2025-10-12,2025-10-12_京都09R_円山特別,2倍台,馬連,5,10,1000,410
2025-10-12,2025-10-12_京都09R_円山特別,2倍台,馬連,6,15,1500,410
2025-10-12,2025-10-12_京都10R_三年坂S,2倍台,ワイド,3,3,300,0
2025-10-12,2025-10-12_京都10R_三年坂S,2倍台,ワイド,4,6,600,380
2025-10-12,2025-10-12_京都10R_三年坂S,2倍台,ワイド,5,10,1000,380
2025-10-12,2025-10-12_京都10R_三年坂S,2倍台,ワイド,6,15,1500,380
2025-10-12,2025-10-12_京都10R_三年坂S,2倍台,馬連,3,3,300,0
2025-10-12,2025-10-12_京都10R_三年坂S,2倍台,馬連,4,6,600,950
2025-10-12,2025-10-12_京都10R_三年坂S,2倍台,馬連,5,10,1000,950
2025-10-12,2025-10-12_京都10R_三年坂S,2倍台,馬連,6,15,1500,950
2025-10-12,2025-10-12_京都11R_太秦S,1倍台,ワイド,3,3,300,0
2025-10-12,2025-10-12_京都11R_太秦S,1倍台,ワイド,4,6,600,0
2025-10-12,2025-10-12_京都11R_太秦S,1倍台,ワイド,5,10,1000,0
2025-10-12,2025-10-12_京都11R_太秦S,1倍台,ワイド,6,15,1500,0
2025-10-12,2025-10-12_京都11R_太秦S,1倍台,馬連,3,3,300,0
2025-10-12,2025-10-12_京都11R_太秦S,1倍台,馬連,4,6,600,0
2025-10-12,2025-10-12_京都11R_太秦S,1倍台,馬連,5,10,1000,0
2025-10-12,2025-10-12_京都11R_太秦S,1倍台,馬連,6,15,1500,0
2025-10-12,2025-10-12_京都12R_3歳以上1勝クラス,3倍以上,ワイド,3,3,300,890
2025-10-12,2025-10-12_京都12R_3歳以上1勝クラス,3倍以上,ワイド,4,6,600,890
2025-10-12,2025-10-12_京都12R_3歳以上1勝クラス,3倍以上,ワイド,5,10,1000,890
2025-10-12,2025-10-12_京都12R_3歳以上1勝クラス,3倍以上,ワイド,6,15,1500,890
2025-10-12,2025-10-12_京都12R_3歳以上1勝クラス,3倍以上,馬連,3,3,300,0
2025-10-12,2025-10-12_京都12R_3歳以上1勝クラス,3倍以上,馬連,4,6,600,0
2025-10-12,2025-10-12_京都12R_3歳以上1勝クラス,3倍以上,馬連,5,10,1000,0
2025-10-12,2025-10-12_京都12R_3歳以上1勝クラス,3倍以上,馬連,6,15,1500,0
2025-10-12,2025-10-12_東京09R_鷹巣山特別,2倍台,ワイド,3,3,300,0
2025-10-12,2025-10-12_東京09R_鷹巣山特別,2倍台,ワイド,4,6,600,0
